ID,Route,Direction,Milepost_S,Milepost_E,Distance,Slope,Radius,Curve_Length,Num_Lanes,Delta_Slope,Delta_Radius,Delta_Lanes,AADT,Max_Speed,Min_Speed,Mean_Speed,Consequence,Causal_Factor
12330,"중부선,통영대전선",2,28.13,28.74,0.61,-0.397,2000,692.21,2,2.3742,0,0,9160,100,96.5,108.33,0,0
12331,"중부선,통영대전선",2,28.74,29.65,0.91,-0.397,0,910,2,0,2000,0,9160,100,100,100,0,0
12332,"중부선,통영대전선",2,29.65,29.725,0.075,-0.397,2000,75,2,0,-2000,0,9160,100,100,100,0,0
12333,"중부선,통영대전선",2,29.725,30.37284,0.64784,-0.397,2000,660,2,0,0,0,9160,100,97.7,99.21,0,0
12334,"중부선,통영대전선",2,30.37284,30.385,0.01216,-1.8926,2000,660,2,1.4956,0,0,9160,100,102.4,102.4,0,0
12335,"중부선,통영대전선",2,30.385,32.76,2.375,-1.8926,0,2375,2,0,2000,0,9160,100,101.8,118.95,0,0
12336,"중부선,통영대전선",2,32.76,33.03,0.27,-1.8926,3022,1160,2,0,-3022,0,9160,100,136.8,137.17,0,0
12337,"중부선,통영대전선",2,33.03,33.92,0.89,-2,3022,1160,2,0.1074,0,0,9160,100,136.5,137.19,0,0
12338,"중부선,통영대전선",2,33.92,34.28,0.36,-2,3022,1915,2,0,0,0,9160,100,125.6,132.36,0,0
12339,"중부선,통영대전선",2,34.28,35.14,0.86,-2.5,3022,1915,2,0.5,0,0,9160,100,97.5,106.43,0,0
12340,"중부선,통영대전선",2,35.14,35.835,0.695,-0.5,3022,1915,2,-2,0,0,9160,100,98.2,110.66,0,0
12341,"중부선,통영대전선",2,35.835,37.155,1.32,-0.5,1200,1320,2,0,1822,0,9014,100,101,111.42,0,0
12342,"중부선,통영대전선",2,37.155,37.77,0.615,-0.5,0,1249,2,0,1200,0,9014,100,137,137.19,0,0
12343,"중부선,통영대전선",2,37.77,38.404,0.634,2.95,0,1249,2,-3.45,0,0,9014,100,137.2,137.2,0,0
12344,"중부선,통영대전선",2,38.404,38.83159,0.42759,2.95,1200,427.59,2,0,-1200,0,9014,100,137,137.21,0,0
12345,"중부선,통영대전선",2,38.83159,39.137225,0.305635,2.95,0,603.41,2,0,1200,0,9014,100,137.1,137.13,0,0
12346,"중부선,통영대전선",2,39.137225,39.435,0.297775,-1.101,0,603.41,2,4.051,0,0,9014,100,137.3,137.37,0,0
12347,"중부선,통영대전선",2,39.435,40.18,0.745,-1.101,2000,745,2,0,-2000,0,9014,100,137.4,137.43,0,0
12348,"중부선,통영대전선",2,40.18,40.67,0.49,-1.101,3400,490,2,0,-1400,0,9014,100,137.1,137.22,0,0
12349,"중부선,통영대전선",2,40.67,41.12417,0.45417,-1.101,3028.7,1860,2,0,371.3,0,9014,100,137.1,137.36,0,0
12350,"중부선,통영대전선",2,41.12417,42.53,1.40583,-0.5,3028.7,1860,2,-0.601,0,0,9014,100,135.5,137.05,0,0
12351,"중부선,통영대전선",2,42.53,43.06,0.53,-0.5,0,530,2,0,3028.7,0,9014,100,134.7,136.77,0,0
12352,"중부선,통영대전선",2,43.06,44.885,1.825,-0.5,2000,1825,2,0,-2000,0,9014,100,97.8,121.95,0,0
12353,"중부선,통영대전선",2,44.885,46.6,1.715,-0.5,0,4275,2,0,2000,0,15525,100,97.5,118.37,0,0
12354,"중부선,통영대전선",2,46.6,47.15,0.55,3,0,4275,2,-3.5,0,0,15525,100,129,132.49,0,0
12355,"중부선,통영대전선",2,47.15,48.24,1.09,-0.46,0,4275,2,3.46,0,0,15525,100,125.8,130.84,0,0
12356,"중부선,통영대전선",2,48.24,49.16,0.92,1.864,0,4275,2,-2.324,0,0,15525,100,119.6,122.82,0,0
12357,"중부선,통영대전선",2,49.16,49.46,0.3,1.864,2000,420,2,0,-2000,0,15525,100,123.9,125.66,0,0
12358,"중부선,통영대전선",2,49.46,49.58,0.12,-0.8,2000,420,2,2.664,0,0,15525,100,125.2,125.93,0,0
12359,"중부선,통영대전선",2,49.58,49.9,0.32,-0.8,0,320,2,0,2000,0,15525,100,108,116.6,0,0
12360,"중부선,통영대전선",2,49.9,50.28,0.38,-0.8,1065,380,2,0,-1065,0,15525,100,96.2,98.69,0,0
12361,"중부선,통영대전선",2,50.28,50.3,0.02,-0.8,0,960,2,0,1065,0,15525,96.3,96.3,96.3,0,0
12362,"중부선,통영대전선",2,50.3,51.24,0.94,-1.6,0,960,2,0.8,0,0,15525,100,94.7,112.04,0,0
12363,"중부선,통영대전선",2,51.24,51.26,0.02,-1.6,4000,600,2,0,-4000,0,15525,100,112.6,112.6,0,0
12364,"중부선,통영대전선",2,51.26,51.84,0.58,1.342,4000,600,2,-2.942,0,0,15525,100,83.4,106.7,0,0
12365,"중부선,통영대전선",2,51.84,52.22,0.38,-2.2,0,1840,2,3.542,4000,0,15525,82.6,76.5,79.77,0,0
12366,"중부선,통영대전선",2,52.22,53.68,1.46,0.5,0,1840,2,-2.7,0,0,15525,100,80.9,96.34,0,0
12367,"중부선,통영대전선",2,53.68,53.7,0.02,0.5,1000,160,2,0,-1000,0,15525,100,100,100,0,0
12368,"중부선,통영대전선",2,53.7,53.84,0.14,2.35,1000,160,2,-1.85,0,0,15525,100,108.8,108.9,0,0
12369,"중부선,통영대전선",2,53.84,54.56,0.72,2.35,0,720,2,0,1000,0,15525,100,108,112.49,0,0
12370,"중부선,통영대전선",2,54.56,55.12,0.56,2.35,1000,560,2,0,-1000,0,15525,100,103.1,108.94,0,0
12371,"중부선,통영대전선",2,55.12,55.58,0.46,-2.9,0,820,2,5.25,1000,0,13272,100,101.3,105.85,0,0
12372,"중부선,통영대전선",2,55.58,55.94,0.36,0.55,0,820,2,-3.45,0,0,13272,100,119.8,134.01,0,0
12373,"중부선,통영대전선",2,55.94,56.66,0.72,0.55,1600,720,2,0,-1600,0,13272,100,137,137.11,0,0
12374,"중부선,통영대전선",2,56.66,56.82,0.16,0.55,0,660,2,0,1600,0,13272,100,137.3,137.33,0,0
12375,"중부선,통영대전선",2,56.82,57.32,0.5,1.07,0,660,2,-0.52,0,0,13272,100,136.9,137.15,0,0
12376,"중부선,통영대전선",2,57.32,58,0.68,1.07,9700,680,2,0,-9700,0,13272,100,110.1,124.16,0,0
12377,"중부선,통영대전선",2,58,58.66,0.66,-0.733,0,660,2,1.803,9700,0,13272,100,86.7,97.55,0,0
12378,"중부선,통영대전선",2,58.66,59.2,0.54,-0.733,10000,540,2,0,-10000,0,13272,96.7,85.6,90.11,0,0
12379,"중부선,통영대전선",2,59.2,59.7,0.5,-0.733,0,1620,2,0,10000,0,13272,100,97.4,102.12,0,0
12380,"중부선,통영대전선",2,59.7,60.82,1.12,1,0,1620,2,-1.733,0,0,13272,100,101,107.66,0,0
12381,"중부선,통영대전선",2,60.82,61.5,0.68,1,1000,860,2,0,-1000,0,13272,100,103.1,103.27,0,0
12382,"중부선,통영대전선",2,61.5,61.68,0.18,-1.153,1000,860,2,2.153,0,0,13272,100,103.8,104.02,0,0
12383,"중부선,통영대전선",2,61.68,62.62,0.94,-1.153,0,940,2,0,1000,0,13272,100,103.4,120.07,0,0
12384,"중부선,통영대전선",2,62.62,62.9,0.28,-1.153,1500,1580,2,0,-1500,0,13272,100,136.5,136.73,0,0
12385,"중부선,통영대전선",2,62.9,64.2,1.3,0.5,1500,1580,2,-1.653,0,0,13272,100,137,137.24,0,0
12386,"중부선,통영대전선",2,64.2,65,0.8,0.5,0,800,2,0,1500,0,13272,100,125.9,134.87,0,0
12387,"중부선,통영대전선",2,65,65.86,0.86,0.5,1000,860,2,0,-1000,0,13272,100,97.7,103.75,0,0
12388,"중부선,통영대전선",2,65.86,66.1,0.24,0.5,0,1260,2,0,1000,0,13272,100,98.1,99.75,0,0
12389,"중부선,통영대전선",2,66.1,66.9,0.8,2.96,0,1260,2,-2.46,0,0,13272,100,104,116.99,0,0
12390,"중부선,통영대전선",2,66.9,67.12,0.22,-2,0,1260,2,4.96,0,0,13272,100,110.4,114.26,0,0
12391,"중부선,통영대전선",2,67.12,68.5,1.38,-2,3000,1380,2,0,-3000,0,13272,100,96.2,120.17,0,0
12392,"중부선,통영대전선",2,68.5,68.8,0.3,-2,0,820,2,0,3000,0,13272,100,118.8,122,0,0
12393,"중부선,통영대전선",2,68.8,69.32,0.52,-2.944,0,820,2,0.944,0,0,13272,100,106.6,110.8,0,0
12394,"중부선,통영대전선",2,69.32,69.5,0.18,-2.944,1530,760,2,0,-1530,0,13272,100,106.1,106.25,0,0
12395,"중부선,통영대전선",2,69.5,70.08,0.58,0.35,1530,760,2,-3.294,0,0,13272,100,105.8,109.85,0,0
12396,"중부선,통영대전선",2,70.08,70.46,0.38,0.35,0,380,2,0,1530,0,13272,100,123.4,130.45,0,0
12397,"중부선,통영대전선",2,70.46,70.78,0.32,0.35,1880,1260,2,0,-1880,0,12237,100,136.6,137.17,0,0
12398,"중부선,통영대전선",2,70.78,71.48,0.7,0.55,1880,1260,2,-0.2,0,0,12237,100,136.9,137.06,0,0
12399,"중부선,통영대전선",2,71.48,71.72,0.24,2.5,1880,1260,2,-1.95,0,0,12237,100,135.5,136.27,0,0
12400,"중부선,통영대전선",2,71.72,72.42,0.7,2.5,0,920,2,0,1880,0,12237,100,97.1,116.58,0,0
12401,"중부선,통영대전선",2,72.42,72.64,0.22,-0.45,0,920,2,2.95,0,0,12237,96.2,87.8,92.77,0,0
12402,"중부선,통영대전선",2,72.64,73.46,0.82,-0.45,3000,1100,2,0,-3000,0,12237,98.4,77.4,85.27,0,0
12403,"중부선,통영대전선",2,73.46,73.74,0.28,2.375,3000,1100,2,-2.825,0,0,12237,99.1,97.9,98.66,0,0
12404,"중부선,통영대전선",2,73.74,74.3,0.56,2.375,0,1312,2,0,3000,0,12237,97.5,92.8,95.13,0,0
12405,"중부선,통영대전선",2,74.3,75.052,0.752,-1.2688,0,1312,2,3.6438,0,0,12237,100,91.5,98.03,0,0
12406,"중부선,통영대전선",2,75.052,75.64,0.588,-1.2688,5000,588,2,0,-5000,0,12237,100,97.9,105.33,0,0
12407,"중부선,통영대전선",2,75.64,76.06,0.42,-1.2688,0,1200,2,0,5000,0,12237,97.9,97.8,97.84,0,0
12408,"중부선,통영대전선",2,76.06,76.84,0.78,-0.4287,0,1200,2,-0.8401,0,0,12237,97.9,97.4,97.7,0,0
12409,"중부선,통영대전선",2,76.84,77.01,0.17,-0.4287,1400,920,2,0,-1400,0,12237,97.3,97.3,97.3,0,0
12410,"중부선,통영대전선",2,77.01,77.76,0.75,1.293,1400,920,2,-1.7217,0,0,12237,97.6,97.3,97.46,0,0
12411,"중부선,통영대전선",2,77.76,78.46,0.7,1.293,0,740,2,0,1400,0,12237,97.5,96.6,97.15,0,0
12412,"중부선,통영대전선",2,78.46,78.5,0.04,1.75,0,740,2,-0.457,0,0,12237,97.5,97.2,97.35,0,0
12413,"중부선,통영대전선",2,78.5,79.22,0.72,1.75,1320,720,2,0,-1320,0,12237,98,96.6,97.49,0,0
12414,"중부선,통영대전선",2,79.22,79.44,0.22,1.75,0,1110,2,0,1320,0,12237,97.7,96.9,97.32,0,0
12415,"중부선,통영대전선",2,79.44,80.33,0.89,-1.8796,0,1110,2,3.6296,0,0,12237,100,97,114.47,0,0
12416,"중부선,통영대전선",2,80.33,80.4,0.07,-1.8796,3000,450,2,0,-3000,0,12237,100,137.6,137.6,0,0
12417,"중부선,통영대전선",2,80.4,80.78,0.38,2.8611,3000,450,2,-4.7407,0,0,12237,100,137.1,137.32,0,0
12418,"중부선,통영대전선",2,80.78,81.02,0.24,2.8611,0,240,2,0,3000,0,12237,100,136.8,136.92,0,0
12419,"중부선,통영대전선",2,81.02,81.58,0.56,2.8611,3000,560,2,0,-3000,0,12237,100,136.6,136.8,0,0
12420,"중부선,통영대전선",2,81.58,81.78,0.2,2.8611,0,900,2,0,3000,0,12237,100,136.2,136.85,0,0
12421,"중부선,통영대전선",2,81.78,82.24,0.46,-1.7,0,900,2,4.5611,0,0,12237,100,124.9,130.23,0,0
12422,"중부선,통영대전선",2,82.24,82.48,0.24,-0.9599,0,900,2,-0.7401,0,0,12237,100,121.4,122.78,0,0
12423,"중부선,통영대전선",2,82.48,83.26,0.78,-0.9599,1000,780,2,0,-1000,0,12237,100,116.1,118.25,0,0
12424,"중부선,통영대전선",2,83.26,83.68,0.42,-0.9599,0,640,2,0,1000,0,12237,100,114.4,114.89,0,0
12425,"중부선,통영대전선",2,83.68,83.9,0.22,1.825,0,640,2,-2.7849,0,0,12237,100,116.5,118.04,0,0
12426,"중부선,통영대전선",2,83.9,84.5,0.6,1.825,3000,640,2,0,-3000,0,12237,100,120.5,129.56,0,0
12427,"중부선,통영대전선",2,84.5,84.54,0.04,-0.63,3000,640,2,2.455,0,0,12237,100,137.2,137.2,0,0
12428,"중부선,통영대전선",2,84.54,85.08,0.54,-0.63,0,1300,2,0,3000,0,12237,100,137.1,137.17,1,5
12429,"중부선,통영대전선",2,85.08,85.84,0.76,2.7,0,1300,2,-3.33,0,0,12237,100,136.9,136.99,0,0
12430,"중부선,통영대전선",2,85.84,86.1,0.26,2.7,1000,260,2,0,-1000,0,12237,100,137.2,137.4,0,0
12431,"중부선,통영대전선",2,86.1,86.82,0.72,2.7,0,2120,2,0,1000,0,12237,100,137.6,137.67,0,0
12432,"중부선,통영대전선",2,86.82,87.64,0.82,-2.5,0,2120,2,5.2,0,0,12237,100,137.2,137.49,0,0
12433,"중부선,통영대전선",2,87.64,88.22,0.58,0.65,0,2120,2,-3.15,0,0,12237,100,137.1,137.17,0,0
12434,"중부선,통영대전선",2,88.22,88.36,0.14,0.65,1000,480,2,0,-1000,0,12237,100,137,137,0,0
12435,"중부선,통영대전선",2,88.36,88.7,0.34,2.2,1000,480,2,-1.55,0,0,12237,100,137,137.09,0,0
12436,"중부선,통영대전선",2,88.7,89.62,0.92,2.2,0,920,2,0,1000,0,10156,100,137.3,137.54,0,0
12437,"중부선,통영대전선",2,89.62,90.24,0.62,-0.6494,2000,700,2,2.8494,-2000,0,10156,100,136.6,137.48,0,0
12438,"중부선,통영대전선",2,90.24,90.32,0.08,-1.036,2000,700,2,0.3866,0,0,10156,100,136,136.2,0,0
12439,"중부선,통영대전선",2,90.32,91.38,1.06,-1.036,0,1060,2,0,2000,0,10156,100,121.8,132.51,0,0
12440,"중부선,통영대전선",2,91.38,91.46,0.08,-1.036,2200,1200,2,0,-2200,0,10156,100,137.1,137.13,0,0
12441,"중부선,통영대전선",2,91.46,92.58,1.12,1.425,2200,1200,2,-2.461,0,0,10156,100,100.8,127.93,0,0
12442,"중부선,통영대전선",2,92.58,93.22,0.64,1.425,0,640,2,0,2200,0,10156,100,98.7,108.39,0,0
12443,"중부선,통영대전선",2,93.22,93.58,0.36,1.425,1300,1040,2,0,-1300,0,10156,100,121.9,127.74,0,0
12444,"중부선,통영대전선",2,93.58,94.26,0.68,2.998,1300,1040,2,-1.573,0,0,10156,100,94.6,104.35,0,0
12445,"중부선,통영대전선",2,94.26,95.1,0.84,2.998,0,1220,2,0,1300,0,10156,100,92.4,99.63,0,0
12446,"중부선,통영대전선",2,95.1,95.48,0.38,-2.354,0,1220,2,5.352,0,0,10156,100,110.9,112.01,0,0
12447,"중부선,통영대전선",2,95.48,95.82,0.34,-2.354,1900,340,2,0,-1900,0,10156,100,112.8,113.16,0,0
12448,"중부선,통영대전선",2,95.82,95.85,0.03,-2.354,0,780,2,0,1900,0,10156,100,115,115,0,0
12449,"중부선,통영대전선",2,95.85,96.6,0.75,-1.346,0,780,2,-1.008,0,0,10156,100,116,130.65,0,0
12450,"중부선,통영대전선",2,96.6,97.4,0.8,-1.346,2700,1560,2,0,-2700,0,10043,100,97.8,117.47,0,0
12451,"중부선,통영대전선",2,97.4,98.16,0.76,1.5,2700,1560,2,-2.846,0,0,10043,100,135.7,137.14,0,0
12452,"중부선,통영대전선",2,98.16,98.26,0.1,1.5,0,1120,2,0,2700,0,10043,100,137.6,137.6,0,0
12453,"중부선,통영대전선",2,98.26,99.18,0.92,0.9,0,1120,2,0.6,0,0,10043,100,136.8,137.14,0,0
12454,"중부선,통영대전선",2,99.18,99.28,0.1,1.9,0,1120,2,-1,0,0,10043,100,137.2,137.27,0,0
12455,"중부선,통영대전선",2,99.28,99.7,0.42,1.9,1000,420,2,0,-1000,0,10043,100,137.2,137.4,0,0
12456,"중부선,통영대전선",2,99.7,100.12,0.42,1.9,0,420,2,0,1000,0,10043,100,137.3,137.46,0,0
12457,"중부선,통영대전선",2,100.12,100.2,0.08,1.9,1200,1540,2,0,-1200,0,10043,100,137,137.1,0,0
12458,"중부선,통영대전선",2,100.2,100.7,0.5,-2.899,1200,1540,2,4.799,0,0,10043,100,125.9,132.35,0,0
12459,"중부선,통영대전선",2,100.7,101.66,0.96,-0.574,1200,1540,2,-2.325,0,0,10043,100,123.5,130.73,0,0
12460,"중부선,통영대전선",2,101.66,102.04,0.38,-0.574,0,840,2,0,1200,0,10043,100,121,128.45,0,0
12461,"중부선,통영대전선",2,102.04,102.5,0.46,0.727,0,840,2,-1.301,0,0,10043,100,98.7,106.56,0,0
12462,"중부선,통영대전선",2,102.5,102.68,0.18,0.727,2000,1580,2,0,-2000,0,10043,98.8,98.2,98.42,0,0
12463,"중부선,통영대전선",2,102.68,104.08,1.4,0.576,2000,1580,2,0.151,0,0,10043,100,99.1,110.75,0,0
12464,"중부선,통영대전선",2,104.08,104.72,0.64,0.576,0,2360,2,0,2000,0,11475,100,136.2,137.21,0,0
12465,"중부선,통영대전선",2,104.72,105.16,0.44,-1.087,0,2360,2,1.663,0,0,11475,100,137,137.22,0,0
12466,"중부선,통영대전선",2,105.16,106.44,1.28,1.777,0,2360,2,-2.864,0,0,11475,100,97.8,119.41,0,0
12467,"중부선,통영대전선",2,106.44,106.96,0.52,-0.565,4000,1360,2,2.342,-4000,0,11475,100,97.7,104.4,0,0
12468,"중부선,통영대전선",2,106.96,107.8,0.84,2.852,4000,1360,2,-3.417,0,0,11475,100,108.3,119.97,0,0
12469,"중부선,통영대전선",2,107.8,108.52,0.72,2.852,0,720,2,0,4000,0,11475,100,111.2,118.07,0,0
12470,"중부선,통영대전선",2,108.52,109.52,1,2.852,2000,1120,2,0,-2000,0,11475,100,100.3,105.36,0,0
12471,"중부선,통영대전선",2,109.52,109.64,0.12,0.5,2000,1120,2,2.352,0,0,11475,100,100,100,0,0
12472,"중부선,통영대전선",2,109.64,110.56,0.92,0.5,0,1760,2,0,2000,0,11475,100,100,100,0,0
12473,"중부선,통영대전선",2,110.56,111.4,0.84,2.752,0,1760,2,-2.252,0,0,11475,100,99.5,106.14,0,0
12474,"중부선,통영대전선",2,111.4,112.8,1.4,2.752,15550,1420,2,0,-15550,0,9547,100,87.5,113.56,0,0
12475,"중부선,통영대전선",2,112.8,112.82,0.02,0.501,15550,1420,2,2.251,0,0,9547,100,130.6,130.6,1,1
12476,"중부선,통영대전선",2,112.82,113.52,0.7,0.501,0,700,2,0,15550,0,9547,100,116.5,126.33,0,0
12477,"중부선,통영대전선",2,113.52,115.6,2.08,0.501,2300,2080,2,0,-2300,0,9547,100,98.3,109.5,0,0
12478,"중부선,통영대전선",2,115.6,116.12,0.52,0.501,1081,520,2,0,1219,0,9547,100,119,121.09,0,0
12479,"중부선,통영대전선",2,116.12,116.14,0.02,0.501,0,360,2,0,1081,0,9547,100,120.2,120.2,0,0
12480,"중부선,통영대전선",2,116.14,116.48,0.34,-1.52,0,360,2,2.021,0,0,9547,100,121.1,128.22,0,0
12481,"중부선,통영대전선",2,116.48,117.18,0.7,-1.52,900,740,2,0,-900,0,9547,100,124.7,129.39,0,0
12482,"중부선,통영대전선",2,117.18,117.22,0.04,2.145,900,740,2,-3.665,0,0,9547,100,137.2,137.33,0,0
12483,"중부선,통영대전선",2,117.22,117.52,0.3,2.145,0,300,2,0,900,0,9547,100,137.5,137.61,0,0
12484,"중부선,통영대전선",2,117.52,118.14,0.62,2.145,800,620,2,0,-800,0,9547,100,136.7,137.22,0,0
12485,"중부선,통영대전선",2,118.14,118.18,0.04,2.145,0,240,2,0,800,0,9547,100,136.6,136.6,0,0
12486,"중부선,통영대전선",2,118.18,118.38,0.2,2.9,0,240,2,-0.755,0,0,9547,100,136.4,136.5,0,0
12487,"중부선,통영대전선",2,118.38,118.96,0.58,2.9,1000,580,2,0,-1000,0,9547,100,135.1,136.76,0,0
12488,"중부선,통영대전선",2,118.96,119.16,0.2,2.9,0,480,2,0,1000,0,9547,100,129,131.8,0,0
12489,"중부선,통영대전선",2,119.16,119.44,0.28,0.98,0,480,2,1.92,0,0,9547,100,113.9,120.8,0,0
12490,"중부선,통영대전선",2,119.44,119.76,0.32,0.98,1300,320,2,0,-1300,0,9547,100,98,103.57,0,0
12491,"중부선,통영대전선",2,119.76,120.34,0.58,0.98,0,720,2,0,1300,0,9547,100,97.6,100.34,0,0
12492,"중부선,통영대전선",2,120.34,120.48,0.14,-1.809,0,720,2,2.789,0,0,9547,100,105.2,106.15,0,0
12493,"중부선,통영대전선",2,120.48,121.2,0.72,-1.809,800,720,2,0,-800,0,9547,100,94.6,100.65,0,0
12494,"중부선,통영대전선",2,121.2,121.3,0.1,-1.809,0,600,2,0,800,0,9547,95.2,95.2,95.2,0,0
12495,"중부선,통영대전선",2,121.3,121.8,0.5,2.5,0,600,2,-4.309,0,0,9547,100,100,100,0,0
12496,"중부선,통영대전선",2,121.8,122.42,0.62,2.5,900,620,2,0,-900,0,9547,100,100,100,0,0
12497,"중부선,통영대전선",2,122.42,122.74,0.32,2.5,0,320,2,0,900,0,9547,100,100,100,0,0
12498,"중부선,통영대전선",2,122.74,122.94,0.2,2.5,800,200,2,0,-800,0,9547,100,100,100,0,0
12499,"중부선,통영대전선",2,122.94,123.16,0.22,2.5,0,500,2,0,800,0,9547,100,100,100,0,0
12500,"중부선,통영대전선",2,123.16,123.44,0.28,-0.65,0,500,2,3.15,0,0,9547,100,100,100,0,0
12501,"중부선,통영대전선",2,123.44,123.86,0.42,-0.65,1000,420,2,0,-1000,0,9547,100,133.1,135.88,0,0
12502,"중부선,통영대전선",2,123.86,124.1,0.24,-0.65,0,540,2,0,1000,0,9547,100,120.7,127.13,0,0
12503,"중부선,통영대전선",2,124.1,124.4,0.3,2.5,0,540,2,-3.15,0,0,9547,100,94.1,114.2,0,0
12504,"중부선,통영대전선",2,124.4,124.96,0.56,2.5,1200,560,2,0,-1200,0,9547,94,92.5,93.25,0,0
12505,"중부선,통영대전선",2,124.96,125.03,0.07,2.5,0,1435,2,0,1200,0,10967,96.2,95,95.6,0,0
12506,"중부선,통영대전선",2,125.03,125.74,0.71,1.8,0,1435,2,0.7,0,0,10967,100,93.8,117.23,0,0
12507,"중부선,통영대전선",2,125.74,126.395,0.655,-4.8,0,1435,2,6.6,0,0,10967,100,126.8,130.5,0,0
12508,"중부선,통영대전선",2,126.395,127.085,0.69,-4.8,2000,690,2,0,-2000,0,10967,100,136.8,137.21,0,0
12509,"중부선,통영대전선",2,127.085,127.55,0.465,-4.8,0,590,2,0,2000,0,10967,100,132.5,134.95,0,0
12510,"중부선,통영대전선",2,127.55,127.605,0.055,-3.243,0,590,2,-1.557,0,0,10967,100,131.6,131.8,0,0
12511,"중부선,통영대전선",2,127.605,127.645,0.04,-2.803,0,590,2,-0.44,0,0,10967,100,131.4,131.4,0,0
12512,"중부선,통영대전선",2,127.645,127.675,0.03,-2.483,0,590,2,-0.32,0,0,10967,100,100,100,0,0
12513,"중부선,통영대전선",2,127.675,128.055,0.38,-2.242,1000,633,2,-0.241,-1000,0,10967,100,130.5,132.17,0,0
12514,"중부선,통영대전선",2,128.055,128.308,0.253,0.8,1000,633,2,-3.042,0,0,10967,100,125.1,126.61,0,0
12515,"중부선,통영대전선",2,128.308,131.354,3.046,0.8,0,3046,2,0,1000,0,10967,100,94.3,115.61,0,0
12516,"중부선,통영대전선",2,131.354,131.83,0.476,0.8,2000,476,2,0,-2000,0,10967,100,94.5,119.1,0,0
12517,"중부선,통영대전선",2,131.83,132.05,0.22,0.8,0,1500,2,0,2000,0,10967,100,138.6,138.6,0,0
12518,"중부선,통영대전선",2,132.05,133.33,1.28,2.855,0,1500,2,-2.055,0,0,10967,100,131.2,135.45,0,0
12519,"중부선,통영대전선",2,133.33,134.04,0.71,2.855,1100,2387,2,0,-1100,0,8744,100,131.1,133.64,0,0
12520,"중부선,통영대전선",2,134.04,134.34,0.3,1.776,1100,2387,2,1.079,0,0,8744,100,127.5,131.76,0,0
12521,"중부선,통영대전선",2,134.34,135.717,1.377,0.696,1100,2387,2,1.08,0,0,8744,100,98.6,113.02,0,0
12522,"중부선,통영대전선",2,135.717,136.55,0.833,0.696,1000,1345,2,0,100,0,8744,100,133.6,136.88,0,0
12523,"중부선,통영대전선",2,136.55,136.98,0.43,-1.058,1000,1345,2,1.754,0,0,8744,100,122.7,128.59,0,0
12524,"중부선,통영대전선",2,136.98,137.062,0.082,-2.811,1000,1345,2,1.753,0,0,8744,100,118.8,120.1,0,0
12525,"중부선,통영대전선",2,137.062,137.874,0.812,-2.811,0,812,2,0,1000,0,8744,100,106.9,117.73,0,0
12526,"중부선,통영대전선",2,137.874,139.5,1.626,-2.811,3000,2366,2,0,-3000,0,8744,100,136.3,137.45,0,0
12527,"중부선,통영대전선",2,139.5,140.24,0.74,0.547,3000,2366,2,-3.358,0,0,8744,100,137.5,137.57,0,0
12528,"중부선,통영대전선",2,140.24,141.04,0.8,0.547,0,1700,2,0,3000,0,8744,100,137.1,137.31,0,0
12529,"중부선,통영대전선",2,141.04,141.94,0.9,-2.9,0,1700,2,3.447,0,0,8744,100,137.1,137.19,0,0
12530,"중부선,통영대전선",2,141.94,142.35,0.41,-2.9,3000,410,2,0,-3000,0,8744,100,135.5,136.52,0,0
12531,"중부선,통영대전선",2,142.35,142.84,0.49,-2.9,0,490,2,0,3000,0,8744,100,119.1,128.28,0,0
12532,"중부선,통영대전선",2,142.84,143.08,0.24,-2.9,3000,700,2,0,-3000,0,8744,100,106.2,111.14,0,0
12533,"중부선,통영대전선",2,143.08,143.54,0.46,2.8,3000,700,2,-5.7,0,0,8744,100,97.9,99.51,0,0
12534,"중부선,통영대전선",2,143.54,144.08,0.54,2.8,0,1580,2,0,3000,0,8744,100,99.5,108.41,0,0
12535,"중부선,통영대전선",2,144.08,145.08,1,1.2,0,1580,2,1.6,0,0,8744,100,122,133.47,0,0
12536,"중부선,통영대전선",2,145.08,145.12,0.04,-1.9,0,1580,2,3.1,0,0,8744,100,137.2,137.2,0,0
